A_RowId,CATEGORY,FULL_URL,aa_label,URI
971459,Anthropology San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts anthropology ma anthropology colleges health social sciences health education minor holistic health studies,ANTHROPOLOGY,colleges liberal creative arts anthropology ma anthropology
971460,Marketing San Francisco State University,http:  bulletin.sfsu.edu colleges business marketing bs business administration concentration marketing colleges liberal creative arts foreign language foreign languages literatures chinese ba chinese concentration chinese language,NA,colleges business marketing bs business administration concentration marketing
971461,Asian American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies asian american studies minor asian american studies courses c_d,INTERNATIONAL,colleges ethnic studies asian american studies minor asian american studies
971462,History San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts history colleges health social sciences kinesiology bs kinesiology concentration exercise movement sciences adt roadmap.html,KINESIOLOGY,colleges liberal creative arts history
971463,Political Science San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts political science ba political science colleges health social sciences criminal justice studies ba criminal justice studies aj adt roadmap.html,CRIMINOLOGY,colleges liberal creative arts political science ba political science
971464,Pre Nursing San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning pre nursing colleges health social sciences recreation parks tourism ms recreation parks tourism,KINESIOLOGY,colleges extended learning pre nursing
971465,Comparative and World Literature San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts comparative world literature colleges liberal creative arts english minor linguistics,ENGLISH,colleges liberal creative arts comparative world literature
971466,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing colleges liberal creative arts cinema minor cinema,ENGLISH,colleges liberal creative arts creative writing
971467,American Indian Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies american indian studies ba american indian studies colleges science engineering biology ba general biology adt roadmap.html,BIOLOGY,colleges ethnic studies american indian studies ba american indian studies
971468,Political Science San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts political science graduate education registration,LIBERAL ARTS,colleges liberal creative arts political science
971469,Education Degrees  Certificates  and Teaching and Educational Specialist Credentials San Francisco State University,http:  bulletin.sfsu.edu colleges education education degrees certificates teaching educational specialist credentials colleges liberal creative arts foreign language foreign languages literatures german ba german,EDUCATION,colleges education education degrees certificates teaching educational specialist credentials
971470,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies colleges health social sciences counseling ms counseling concentration marriage famiyl child counseling,EARLY CHILDHOOD,colleges liberal creative arts jewish studies
971471,Secondary Education San Francisco State University,http:  bulletin.sfsu.edu colleges education secondary education ma education concentration secondary education courses wgs,EDUCATION,colleges education secondary education ma education concentration secondary education
971472,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing colleges business business administration minor business administration,ENGLISH,colleges liberal creative arts creative writing
971473,Business Graduate Programs San Francisco State University,http:  bulletin.sfsu.edu colleges business business graduate programs colleges science engineering biology bs biology concentration physiology adt roadmap.html,BIOLOGY,colleges business business graduate programs
971474,Digital Animation San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning animation colleges liberal creative arts jewish studies,VISUAL ART,colleges extended learning animation
971475,Journalism San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts journalism ba journalism concentration photojournalism resources belonging to sf state alumni association,NA,colleges liberal creative arts journalism ba journalism concentration photojournalism
971476,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies policies procedures regulations procedures drugs alcohol,GENDER STUDIES,colleges health social sciences sexuality studies
971477,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing ma english concentration creative writing colleges all university special major,ENGLISH,colleges liberal creative arts creative writing ma english concentration creative writing
971478,Interdisciplinary Studies (Graduate) San Francisco State University,http:  bulletin.sfsu.edu colleges all university interdisciplinary studies graduate colleges science engineering engineering bs electrical engineering roadmap.html,ENGINEERING,colleges all university interdisciplinary studies graduate
971479,Criminal Justice Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences criminal justice studies colleges health social sciences sociology ba sociology,CRIMINOLOGY,colleges health social sciences criminal justice studies
971480,Anthropology San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts anthropology ma anthropology courses sxs,ANTHROPOLOGY,colleges liberal creative arts anthropology ma anthropology
971481,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration minor business administration colleges all university,BUSINESS,colleges business business administration minor business administration
971482,Conflict Resolution San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts conflict resolution colleges liberal creative arts cinema minor cinema,LIBERAL ARTS,colleges liberal creative arts conflict resolution
971483,Political Science San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts political science courses js,POLITICS,colleges liberal creative arts political science
971484,Cinema San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts cinema search  .P=CINE20762,LIBERAL ARTS,colleges liberal creative arts cinema
971485,Pre Health Professions San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning pre health professions colleges science engineering mathematics bs applied mathematics adt roadmap.html,MUSIC,colleges extended learning pre health professions
971486,South Asian Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts south asian studies colleges science engineering engineering minor computer engineering,ENGINEERING,colleges liberal creative arts south asian studies
971487,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies colleges liberal creative arts theatre arts,PERFORMANCE ART,colleges liberal creative arts jewish studies
971488,Music Recording Industry San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning music recording industry colleges science engineering biology,MUSIC,colleges extended learning music recording industry
971489,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology colleges education,EDUCATION,colleges health social sciences sociology
971490,Secondary Education San Francisco State University,http:  bulletin.sfsu.edu colleges education secondary education ma education concentration secondary education colleges liberal creative arts english ba english concentration individual major adt roadmap.html,EDUCATION,colleges education secondary education ma education concentration secondary education
971492,International Relations San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts international relations colleges science engineering biology bs biology concentration ecology,BIOLOGY,colleges liberal creative arts international relations
971493,Criminal Justice Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences criminal justice studies courses s_ed,CRIMINOLOGY,colleges health social sciences criminal justice studies
971494,Earth and Climate Sciences San Francisco State University,http:  bulletin.sfsu.edu colleges science engineering earth climate science search  .P=ERTH20205,EARTH SCIENCE,colleges science engineering earth climate science
971495,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics bs interior design colleges health social sciences environmental studies bs environmental studies concentration natural resource management conservation,ENVIRONMENTAL,colleges health social sciences consumer family studies dietetics bs interior design
971496,Screenwriting San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning screenwriting courses chem,ENGLISH,colleges extended learning screenwriting
971497,Asian American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies asian american studies minor asian american studies colleges science engineering biology bs biology concentration physiology,BIOLOGY,colleges ethnic studies asian american studies minor asian american studies
971498,Race and Resistance Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies races resistance studies colleges science engineering physics astronomy bs physics concentration physics for teaching adt roadmap.html,POLITICS,colleges ethnic studies races resistance studies
971499,Special Education and Communicative Disorders San Francisco State University,http:  bulletin.sfsu.edu colleges education special education ms communicative disorders colleges liberal creative arts cinema ba cinema documentary roadmap.html,EDUCATION,colleges education special education ms communicative disorders
971500,European Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts european studies colleges business labor employment studies,BUSINESS,colleges liberal creative arts european studies
971501,African Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts african studies policies procedures regulations procedures drugs alcohol,AFRICAN,colleges liberal creative arts african studies
971502,Interdisciplinary Studies (Graduate) San Francisco State University,http:  bulletin.sfsu.edu colleges all university interdisciplinary studies graduate policies procedures regulations procedures selective service,NA,colleges all university interdisciplinary studies graduate
971503,Criminal Justice Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences criminal justice studies courses dfm,CRIMINOLOGY,colleges health social sciences criminal justice studies
971504,Latin American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts latin american studies search  .P=HUM20520,INTERNATIONAL,colleges liberal creative arts latin american studies
971505,Public Administration San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences public administration colleges education elsit certificate training systems development,POLITICS,colleges health social sciences public administration
971506,Broadcast and Electronic Communication Arts San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts broadcast electronic communication arts colleges business hospitality tourism management,BUSINESS,colleges liberal creative arts broadcast electronic communication arts
971507,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics certificate dietetics colleges science engineering engineering ms engineering concentration embedded electrical computer systems,ENGINEERING,colleges health social sciences consumer family studies dietetics certificate dietetics
971508,Broadcast and Electronic Communication Arts San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts broadcast electronic communication arts ma broadcast electronic communication arts resources research special learning facilities sierra nevada,COMMUNICATIONS,colleges liberal creative arts broadcast electronic communication arts ma broadcast electronic communication arts
971509,Music Recording Industry San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning music recording industry colleges liberal creative arts cinema ba cinema screenwriting roadmap.html,MUSIC,colleges extended learning music recording industry
971510,Modern Languages and LiteraturesItalian San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures italian colleges business accounting minor accounting,LANGUAGE,colleges liberal creative arts foreign language foreign languages literatures italian
971511,Secondary Education San Francisco State University,http:  bulletin.sfsu.edu colleges education secondary education colleges business accounting,BUSINESS,colleges education secondary education
971512,Marketing San Francisco State University,http:  bulletin.sfsu.edu colleges business marketing bs business administration concentration marketing colleges health social sciences nursing,BUSINESS,colleges business marketing bs business administration concentration marketing
971513,Middle East and Islamic Studies Minor San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts middle east islamic studies minor colleges health social sciences public administration,GENDER STUDIES,colleges liberal creative arts middle east islamic studies minor
971514,Cinema San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts cinema mfa cinema resources fitness wellness opportunities campus recreation,KINESIOLOGY,colleges liberal creative arts cinema mfa cinema
971515,Marketing San Francisco State University,http:  bulletin.sfsu.edu colleges business marketing colleges ethnic studies american indian studies ba american indian studies,ANTHROPOLOGY,colleges business marketing
971516,Business Certificate in Ethics and Compliance San Francisco State University,http:  bulletin.sfsu.edu colleges business management certificate business ethics compliance colleges science engineering psychology ma psychology concentration social psychology,PSYCHOLOGY,colleges business management certificate business ethics compliance
971517,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies colleges liberal creative arts european studies,EDUCATION,colleges liberal creative arts jewish studies
971518,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies ba modern jewish studies resources fitness wellness opportunities campus recreation,LIBERAL ARTS,colleges liberal creative arts jewish studies ba modern jewish studies
971519,Broadcast and Electronic Communication Arts San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts broadcast electronic communication arts search  .P=BECA20350,EDUCATION,colleges liberal creative arts broadcast electronic communication arts
971520,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing colleges education elementary education ma education concentration language literacy education,EDUCATION,colleges liberal creative arts creative writing
971521,Modern Languages and LiteraturesSpanish San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures spanish ma spanish courses s_w,LANGUAGE,colleges liberal creative arts foreign language foreign languages literatures spanish ma spanish
971522,World Development Studies San Francisco State University,http:  bulletin.sfsu.edu colleges business world development studies colleges business finance bs business administration concentration finance roadmap.html,BUSINESS,colleges business world development studies
971523,Spanish English Interpretation San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning spanish english interpretation courses rpt,ENGLISH,colleges extended learning spanish english interpretation
971524,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology ba sociology faculty adjunct faculty,SOCIAL WORK,colleges health social sciences sociology ba sociology
971525,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration colleges science engineering mathematics ba mathematics concentration teaching,BUSINESS,colleges business business administration
971526,Education Minor Program San Francisco State University,http:  bulletin.sfsu.edu colleges education minor program courses meis,EDUCATION,colleges education minor program
971527,Film and Media Studies San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning film media studies colleges science engineering biology bs biology concentration zoology adt roadmap.html,BIOLOGY,colleges extended learning film media studies
971528,Physical Therapy and Clinical Laboratory Science San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences physical therapy clinical laboratory science colleges liberal creative arts american studies ba american studies adt roadmap.html,KINESIOLOGY,colleges health social sciences physical therapy clinical laboratory science
971529,Middle East and Islamic Studies Minor San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts middle east islamic studies minor colleges science engineering psychology ba psychology,PSYCHOLOGY,colleges liberal creative arts middle east islamic studies minor
971530,International Relations San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts international relations colleges liberal creative arts english ba technical professional writing roadmap.html,EDUCATION,colleges liberal creative arts international relations
971531,Special Education and Communicative Disorders San Francisco State University,http:  bulletin.sfsu.edu colleges education special education ms communicative disorders colleges science engineering biology ba general biology roadmap.html,BIOLOGY,colleges education special education ms communicative disorders
971532,Digital Media Production San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning digital media production colleges ethnic studies arab muslim studies,COMMUNICATIONS,colleges extended learning digital media production
971533,Ethnic Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies ethnic studies ma ethnic studies courses educ,ANTHROPOLOGY,colleges ethnic studies ethnic studies ma ethnic studies
971534,International Relations San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts international relations courses id,EDUCATION,colleges liberal creative arts international relations
971535,Marketing San Francisco State University,http:  bulletin.sfsu.edu colleges business marketing about sfsu degrees offered minor programs,BUSINESS,colleges business marketing
971536,Pre Health Professions San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning pre health professions colleges liberal creative arts english ba english concentration individual major adt roadmap.html,ENGLISH,colleges extended learning pre health professions
971537,Communication Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts communication studies colleges liberal creative arts english ba english concentration linguistics roadmap.html,ENGLISH,colleges liberal creative arts communication studies
971538,Cinema San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts cinema mfa cinema resources disability resource center,SOCIAL WORK,colleges liberal creative arts cinema mfa cinema
971539,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies ba modern jewish studies colleges science engineering mathematics ba mathematics concentration mathematics for advanced study,RELIGION,colleges liberal creative arts jewish studies ba modern jewish studies
971540,Arab and Muslim Ethnicities and Diasporas Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies arab muslim studies colleges health social sciences child adolescent development ba child adolescent development concentration school age child family cad adt roadmap.html,EARLY CHILDHOOD,colleges ethnic studies arab muslim studies
971541,Communication Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts communication studies ba communication studies colleges ethnic studies latina latino studies ba latina latino studies sjs adt roadmap.html,LIBERAL ARTS,colleges liberal creative arts communication studies ba communication studies
971542,Communication Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts communication studies colleges liberal creative arts history ba history honors concentration,HISTORY,colleges liberal creative arts communication studies
971543,Jewish Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts jewish studies ba modern jewish studies colleges science engineering physics astronomy ba physics adt roadmap.html,PHYSICS,colleges liberal creative arts jewish studies ba modern jewish studies
971544,Modern Languages and LiteraturesItalian San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures italian colleges science engineering computer science minor computer science,COMPUTER SCIENCE,colleges liberal creative arts foreign language foreign languages literatures italian
971545,South Asian Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts south asian studies courses cfs,INTERNATIONAL,colleges liberal creative arts south asian studies
971546,World Development Studies San Francisco State University,http:  bulletin.sfsu.edu colleges business world development studies colleges liberal creative arts anthropology ba anthropology,ANTHROPOLOGY,colleges business world development studies
971547,European Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts european studies colleges business marketing bs business administration concentration marketing,BUSINESS,colleges liberal creative arts european studies
971548,Communication Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts communication studies ba communication studies courses js,EDUCATION,colleges liberal creative arts communication studies ba communication studies
971549,Global Peace  Human Rights  and Justice Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts global peace human rights justice studies search  .P=SOC20461,POLITICS,colleges liberal creative arts global peace human rights justice studies
971550,Race and Resistance Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies races resistance studies colleges liberal creative arts journalism ba journalism concentration print online journalism roadmap.html,COMMUNICATIONS,colleges ethnic studies races resistance studies
971551,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration minor business administration colleges science engineering biology bs biology concentration physiology,BUSINESS,colleges business business administration minor business administration
971552,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics colleges health social sciences child adolescent development ba child adolescent development concentration school age child family cad adt roadmap.html,EARLY CHILDHOOD,colleges health social sciences consumer family studies dietetics
971553,Hospitality and Tourism Management San Francisco State University,http:  bulletin.sfsu.edu colleges business hospitality tourism management minor hospitality tourism management colleges liberal creative arts cinema ba cinema documentary roadmap.html,BUSINESS,colleges business hospitality tourism management minor hospitality tourism management
971554,Music San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts music minor music policies procedures regulations procedures graduation rates,MUSIC,colleges liberal creative arts music minor music
971555,African Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts african studies faculty faculty,AFRICAN,colleges liberal creative arts african studies
971556,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing colleges health social sciences urban studies planning ba urban studies planning,ANTHROPOLOGY,colleges liberal creative arts creative writing
971557,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies minor human sexuality studies colleges liberal creative arts english minor english american literature,ENGLISH,colleges health social sciences sexuality studies minor human sexuality studies
971558,Music Recording Industry San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning music recording industry colleges ethnic studies arab muslim studies,MUSIC,colleges extended learning music recording industry
971559,California Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts california studies colleges education credentials single subject,EDUCATION,colleges liberal creative arts california studies
971560,California Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts california studies colleges health social sciences health education,EDUCATION,colleges liberal creative arts california studies
971561,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology colleges liberal creative arts english minor linguistics,ENGLISH,colleges health social sciences sociology
971562,Education Degrees  Certificates  and Teaching and Educational Specialist Credentials San Francisco State University,http:  bulletin.sfsu.edu colleges education education degrees certificates teaching educational specialist credentials colleges health social sciences nursing bs rns roadmap.html,EDUCATION,colleges education education degrees certificates teaching educational specialist credentials
971563,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics colleges ethnic studies asian american studies,AFRICAN,colleges health social sciences consumer family studies dietetics
971565,California Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts california studies resources research special learning facilities romburg tiburon,LIBERAL ARTS,colleges liberal creative arts california studies
971566,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies colleges science engineering biology certificate biotechnology,HEALTH,colleges health social sciences sexuality studies
971567,Modern Languages and LiteraturesItalian San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures italian colleges education elsit ma education concentration adult education,EDUCATION,colleges liberal creative arts foreign language foreign languages literatures italian
971568,World Development Studies San Francisco State University,http:  bulletin.sfsu.edu colleges business world development studies colleges education secondary education,EDUCATION,colleges business world development studies
971569,International Relations San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts international relations colleges health social sciences gerontology,HEALTH,colleges liberal creative arts international relations
971570,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics colleges science engineering earth climate science bs earth sciences hydrology roadmap.html,ARCHITECTURE,colleges health social sciences consumer family studies dietetics
971571,Film and Media Studies San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning film media studies colleges liberal creative arts jewish studies ba modern jewish studies adt roadmap.html,RELIGION,colleges extended learning film media studies
971572,Screenwriting San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning screenwriting colleges ethnic studies asian american studies ba asian american studies,ENGLISH,colleges extended learning screenwriting
971573,Pre Nursing San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning pre nursing colleges liberal creative arts communication studies ba communication studies,HEALTH,colleges extended learning pre nursing
971574,Music San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts music ba music colleges science engineering mathematics ba mathematics concentration mathematics for advanced study,MUSIC,colleges liberal creative arts music ba music
971575,Museum Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts museum studies colleges science engineering earth climate science ba earth sciences adt roadmap.html,NA,colleges liberal creative arts museum studies
971576,Modern Languages and LiteraturesItalian San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures italian graduate education registration,LANGUAGE,colleges liberal creative arts foreign language foreign languages literatures italian
971577,Modern Languages and LiteraturesItalian San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts foreign language foreign languages literatures italian courses adm,LANGUAGE,colleges liberal creative arts foreign language foreign languages literatures italian
971578,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration bs business administration concentration general business colleges liberal creative arts political science ba political science adt roadmap.html,NA,colleges business business administration bs business administration concentration general business
971579,Business Certificate in Ethics and Compliance San Francisco State University,http:  bulletin.sfsu.edu colleges business management certificate business ethics compliance resources outreach programs services step college,BUSINESS,colleges business management certificate business ethics compliance
971580,Film and Media Studies San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning film media studies colleges health social sciences nursing msn concentration family nurse practitioner,HEALTH,colleges extended learning film media studies
971581,Religious Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts religious studies colleges liberal creative arts foreign language foreign languages literatures spanish ba spanish roadmap.html,LANGUAGE,colleges liberal creative arts religious studies
971582,Business Graduate Programs San Francisco State University,http:  bulletin.sfsu.edu colleges business business graduate programs colleges liberal creative arts classics ba classics roadmap.html,NA,colleges business business graduate programs
971583,Communication Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts communication studies courses aa_s,COMMUNICATIONS,colleges liberal creative arts communication studies
971584,Family  Interior  Nutrition and Apparel San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences consumer family studies dietetics bs interior design colleges science engineering biology bs biology concentration zoology adt roadmap.html,BIOLOGY,colleges health social sciences consumer family studies dietetics bs interior design
971585,Race and Resistance Studies San Francisco State University,http:  bulletin.sfsu.edu colleges ethnic studies races resistance studies courses psy,POLITICS,colleges ethnic studies races resistance studies
971586,Cinema San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts cinema mfa cinema colleges science engineering chemistry biochemistry bs biochemistry,CHEMISTRY,colleges liberal creative arts cinema mfa cinema
971587,Business Certificate in Ethics and Compliance San Francisco State University,http:  bulletin.sfsu.edu colleges business management certificate business ethics compliance colleges liberal creative arts english ma english concentration linguistics,ENGLISH,colleges business management certificate business ethics compliance
971588,Paralegal Studies San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning paralegal studies colleges science engineering engineering bs computer engineering,ENGINEERING,colleges extended learning paralegal studies
971589,Screenwriting San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning screenwriting colleges science engineering biology bs biology concentration ecology roadmap.html,ENGLISH,colleges extended learning screenwriting
971590,Business Graduate Programs San Francisco State University,http:  bulletin.sfsu.edu colleges business business graduate programs colleges liberal creative arts foreign language foreign languages literatures japanese ma japanese,NA,colleges business business graduate programs
971591,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology policies procedures regulations procedures drugs alcohol,LANGUAGE,colleges health social sciences sociology
971592,Creative Writing San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts creative writing ma english concentration creative writing colleges liberal creative arts foreign language foreign languages literatures chinese minor chinese literature linguistics,POLITICS,colleges liberal creative arts creative writing ma english concentration creative writing
971593,Education Doctoral Program San Francisco State University,http:  bulletin.sfsu.edu colleges education doctoral program colleges science engineering biology bs biology concentration ecology adt roadmap.html,BIOLOGY,colleges education doctoral program
971594,Education Degrees  Certificates  and Teaching and Educational Specialist Credentials San Francisco State University,http:  bulletin.sfsu.edu colleges education education degrees certificates teaching educational specialist credentials colleges liberal creative arts art ba art concentration art history,EDUCATION,colleges education education degrees certificates teaching educational specialist credentials
971595,Critical Social Thought San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts critical social thought colleges business accounting,ENGLISH,colleges liberal creative arts critical social thought
971597,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration bs business administration concentration general business colleges liberal creative arts foreign language foreign languages literatures chinese minor chinese literature linguistics,ACCOUNTING,colleges business business administration bs business administration concentration general business
971598,Latin American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts latin american studies courses chin,INTERNATIONAL,colleges liberal creative arts latin american studies
971599,Broadcast and Electronic Communication Arts San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts broadcast electronic communication arts ma broadcast electronic communication arts search  .P=BECA20240,VISUAL ART,colleges liberal creative arts broadcast electronic communication arts ma broadcast electronic communication arts
971600,African Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts african studies undergraduate education standardized external examinations,LIBERAL ARTS,colleges liberal creative arts african studies
971601,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology colleges liberal creative arts foreign language foreign languages literatures japanese ba japanese,LANGUAGE,colleges health social sciences sociology
971602,Sociology San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sociology colleges health social sciences public administration mpa,GENDER STUDIES,colleges health social sciences sociology
971603,Music San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts music colleges science engineering biology bs biology concentration cell molecular biology roadmap.html,BIOLOGY,colleges liberal creative arts music
971604,Liberal Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts liberal studies courses rrs,LIBERAL ARTS,colleges liberal creative arts liberal studies
971605,Interdisciplinary Studies (Graduate) San Francisco State University,http:  bulletin.sfsu.edu colleges all university interdisciplinary studies graduate colleges science engineering physics astronomy ba physics,PHYSICS,colleges all university interdisciplinary studies graduate
971606,Labor and Employment Studies San Francisco State University,http:  bulletin.sfsu.edu colleges business labor employment studies colleges business economics ba economics adt roadmap.html,BUSINESS,colleges business labor employment studies
971607,Broadcast and Electronic Communication Arts San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts broadcast electronic communication arts colleges health social sciences public administration,POLITICS,colleges liberal creative arts broadcast electronic communication arts
971608,Decision Sciences San Francisco State University,http:  bulletin.sfsu.edu colleges business decision sciences bs business administration concentration decision sciences courses id,BUSINESS,colleges business decision sciences bs business administration concentration decision sciences
