A_RowId,CATEGORY,FULL_URL,HOST,URI,TARGET
368965809,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|nine-nebraska-engineering-students-among-unls-50-featured-fall-graduates|,mme.unl.edu,|NINE-NEBRASKA-ENGINEERING-STUDENTS-AMONG-UNLS-50-FEATURED-FALL-GRADUATES,MECHANICAL ENGINEERING
368965809,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|nine-nebraska-engineering-students-among-unls-50-featured-fall-graduates||mme|mme-labs-and-facilities|,mme.unl.edu,|NINE-NEBRASKA-ENGINEERING-STUDENTS-AMONG-UNLS-50-FEATURED-FALL-GRADUATES,MECHANICAL ENGINEERING
1110121854,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|shane-farritors-medical-device-company-gets-18-million-investment|,mme.unl.edu,|SHANE-FARRITORS-MEDICAL-DEVICE-COMPANY-GETS-18-MILLION-INVESTMENT,MECHANICAL ENGINEERING
1110121854,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|shane-farritors-medical-device-company-gets-18-million-investment||mme|mme-invest-engineering-education|,mme.unl.edu,|SHANE-FARRITORS-MEDICAL-DEVICE-COMPANY-GETS-18-MILLION-INVESTMENT,MECHANICAL ENGINEERING
-205859446,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|study-material-gradients-could-strengthen-polymer-components|,mme.unl.edu,|STUDY-MATERIAL-GRADIENTS-COULD-STRENGTHEN-POLYMER-COMPONENTS,MECHANICAL ENGINEERING
-205859446,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|study-material-gradients-could-strengthen-polymer-components||shane-farritors-medical-device-company-gets-18-million-investment|,mme.unl.edu,|STUDY-MATERIAL-GRADIENTS-COULD-STRENGTHEN-POLYMER-COMPONENTS,MECHANICAL ENGINEERING
-983133245,Mechanical & Materials Engineering | College of Engineering | University of Nebraskaâ€“Lincoln,http:||mme.unl.edu|tel:+14024727211,mme.unl.edu,|TEL:+14024727211,MECHANICAL ENGINEERING
88163866,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|,moa.ubc.ca,,ANTHROPOLOGY
1368094908,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|acquisitions-donations|,moa.ubc.ca,|ACQUISITIONS-DONATIONS,ANTHROPOLOGY
253284851,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|annual-reports|,moa.ubc.ca,|ANNUAL-REPORTS,ANTHROPOLOGY
-700612792,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|archaeology-lab|,moa.ubc.ca,|ARCHAEOLOGY-LAB,ANTHROPOLOGY
-1040577468,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|blog|,moa.ubc.ca,|BLOG,ANTHROPOLOGY
-1272787370,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|building|,moa.ubc.ca,|BUILDING,ANTHROPOLOGY
1633889971,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|collections|,moa.ubc.ca,|COLLECTIONS,ANTHROPOLOGY
-6127305,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|collections|internship|,moa.ubc.ca,|COLLECTIONS|INTERNSHIP,ANTHROPOLOGY
-571657217,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|conservation|,moa.ubc.ca,|CONSERVATION,ANTHROPOLOGY
-372214677,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|conservation|internship|,moa.ubc.ca,|CONSERVATION|INTERNSHIP,ANTHROPOLOGY
-2091422658,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|contact|,moa.ubc.ca,|CONTACT,ANTHROPOLOGY
-1482947040,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|curatorial|,moa.ubc.ca,|CURATORIAL,ANTHROPOLOGY
-433909426,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|current-exhibitions|,moa.ubc.ca,|CURRENT-EXHIBITIONS,ANTHROPOLOGY
1546649358,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|employment|,moa.ubc.ca,|EMPLOYMENT,ANTHROPOLOGY
76983714,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|exhibitions|,moa.ubc.ca,|EXHIBITIONS,ANTHROPOLOGY
1490457140,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|faq|,moa.ubc.ca,|FAQ,ANTHROPOLOGY
-346186567,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|latvia-ceramics|,moa.ubc.ca,|LATVIA-CERAMICS,ANTHROPOLOGY
-64179611,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|library-archives|,moa.ubc.ca,|LIBRARY-ARCHIVES,ANTHROPOLOGY
1610117377,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|masterworks-donation|,moa.ubc.ca,|MASTERWORKS-DONATION,ANTHROPOLOGY
-2101342520,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|masterworks-gallery-design|,moa.ubc.ca,|MASTERWORKS-GALLERY-DESIGN,ANTHROPOLOGY
38134520,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|membership|,moa.ubc.ca,|MEMBERSHIP,ANTHROPOLOGY
2119284463,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|museum-shop|,moa.ubc.ca,|MUSEUM-SHOP,ANTHROPOLOGY
-1814011941,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|newsletter|,moa.ubc.ca,|NEWSLETTER,ANTHROPOLOGY
1490465571,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|nyp|,moa.ubc.ca,|NYP,ANTHROPOLOGY
1731478647,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|oral-history-lab|,moa.ubc.ca,|ORAL-HISTORY-LAB,ANTHROPOLOGY
1157088048,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|2018-coastal-first-nations-dance-festival|,moa.ubc.ca,|PORTFOLIO_PAGE|2018-COASTAL-FIRST-NATIONS-DANCE-FESTIVAL,ANTHROPOLOGY
230472272,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|amazonia,moa.ubc.ca,|PORTFOLIO_PAGE|AMAZONIA,ANTHROPOLOGY
230472272,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|amazonia|,moa.ubc.ca,|PORTFOLIO_PAGE|AMAZONIA,ANTHROPOLOGY
128436572,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|coast-salish-spinning-workshop|,moa.ubc.ca,|PORTFOLIO_PAGE|COAST-SALISH-SPINNING-WORKSHOP,ANTHROPOLOGY
2134615987,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|daily-tours|,moa.ubc.ca,|PORTFOLIO_PAGE|DAILY-TOURS,ANTHROPOLOGY
760860622,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|different-light|,moa.ubc.ca,|PORTFOLIO_PAGE|DIFFERENT-LIGHT,ANTHROPOLOGY
224156834,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|kids-takeover-ubc-at-moa|,moa.ubc.ca,|PORTFOLIO_PAGE|KIDS-TAKEOVER-UBC-AT-MOA,ANTHROPOLOGY
18297286,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|salish-weaving|,moa.ubc.ca,|PORTFOLIO_PAGE|SALISH-WEAVING,ANTHROPOLOGY
-1283465652,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|special-tours-salish-weaving|,moa.ubc.ca,|PORTFOLIO_PAGE|SPECIAL-TOURS-SALISH-WEAVING,ANTHROPOLOGY
1585027540,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|tour-of-coast-salish-textiles-up-close|,moa.ubc.ca,|PORTFOLIO_PAGE|TOUR-OF-COAST-SALISH-TEXTILES-UP-CLOSE,ANTHROPOLOGY
1423924772,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|visualmaterial-seminar2018|,moa.ubc.ca,|PORTFOLIO_PAGE|VISUALMATERIAL-SEMINAR2018,ANTHROPOLOGY
890255325,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|weaving-with-plant-dyed-yarns|,moa.ubc.ca,|PORTFOLIO_PAGE|WEAVING-WITH-PLANT-DYED-YARNS,ANTHROPOLOGY
141350037,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio_page|wool-weaving-janicejoseph|,moa.ubc.ca,|PORTFOLIO_PAGE|WOOL-WEAVING-JANICEJOSEPH,ANTHROPOLOGY
-1007496845,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|portfolio-category|past-exhibition|,moa.ubc.ca,|PORTFOLIO-CATEGORY|PAST-EXHIBITION,ANTHROPOLOGY
-843223535,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|programs|,moa.ubc.ca,|PROGRAMS,ANTHROPOLOGY
-1950060563,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|rentals|,moa.ubc.ca,|RENTALS,ANTHROPOLOGY
-193036995,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|research|,moa.ubc.ca,|RESEARCH,ANTHROPOLOGY
-1376401722,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|school-programs|,moa.ubc.ca,|SCHOOL-PROGRAMS,ANTHROPOLOGY
1334257000,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|school-programs|educational-websites|,moa.ubc.ca,|SCHOOL-PROGRAMS|EDUCATIONAL-WEBSITES,ANTHROPOLOGY
290660578,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|school-programs|elementary|,moa.ubc.ca,|SCHOOL-PROGRAMS|ELEMENTARY,ANTHROPOLOGY
-1380990018,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|school-programs|secondary|,moa.ubc.ca,|SCHOOL-PROGRAMS|SECONDARY,ANTHROPOLOGY
2089698343,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|school-programs|teaching-kits|,moa.ubc.ca,|SCHOOL-PROGRAMS|TEACHING-KITS,ANTHROPOLOGY
-302015347,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|sourcebooks|,moa.ubc.ca,|SOURCEBOOKS,ANTHROPOLOGY
2117761662,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|staff|,moa.ubc.ca,|STAFF,ANTHROPOLOGY
-602748947,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|support|,moa.ubc.ca,|SUPPORT,ANTHROPOLOGY
-221580975,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|temp-school-programs|,moa.ubc.ca,|TEMP-SCHOOL-PROGRAMS,ANTHROPOLOGY
2120221929,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|visit|,moa.ubc.ca,|VISIT,ANTHROPOLOGY
-1528253400,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|volunteer|,moa.ubc.ca,|VOLUNTEER,ANTHROPOLOGY
-1809849472,Museum of Anthropology at UBC | Museum of Anthropology,http:||moa.ubc.ca|welcome|,moa.ubc.ca,|WELCOME,ANTHROPOLOGY
-1384689577,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Criminal-Justice|Criminal-Justice-A-A-S,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|CRIMINAL-JUSTICE|CRIMINAL-JUSTICE-A-A-S,CRIMINOLOGY
-70325626,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Education|Before-and-After-School-Care-Certificate,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EDUCATION|BEFORE-AND-AFTER-SCHOOL-CARE-CERTIFICATE,EDUCATION
-641119625,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Education|Early-Childhood-Educator-A-A-S,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EDUCATION|EARLY-CHILDHOOD-EDUCATOR-A-A-S,EARLY CHILDHOOD
930393476,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Education|Infant-Toddler-Level-2-Certificate,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EDUCATION|INFANT-TODDLER-LEVEL-2-CERTIFICATE,EARLY CHILDHOOD
636990469,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Education|Infant-Toddler-Level-3-Certificate,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EDUCATION|INFANT-TODDLER-LEVEL-3-CERTIFICATE,EARLY CHILDHOOD
-493039344,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Education|Paraprofessional-Educator-A-A-S,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EDUCATION|PARAPROFESSIONAL-EDUCATOR-A-A-S, EDUCATION
-973772735,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|2017-2018|Catalog|Career-Programs|Emergency-Preparedness-and-Continuity|Emergency-Preparedness-and-Continuity-Certificate,morainevalley.smartcatalogiq.com,|2017-2018|CATALOG|CAREER-PROGRAMS|EMERGENCY-PREPAREDNESS-AND-CONTINUITY|EMERGENCY-PREPAREDNESS-AND-CONTINUITY-CERTIFICATE, EDUCATION
903886828,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Addictions-Studies|Addictions-Studies-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|ADDICTIONS-STUDIES|ADDICTIONS-STUDIES-A-A-S,HEALTH
-1827802520,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Addictions-Studies|Addictions-Studies-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|ADDICTIONS-STUDIES|ADDICTIONS-STUDIES-CERTIFICATE,HEALTH
-261804632,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Automotive-Climate-Control-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|AUTOMOTIVE-CLIMATE-CONTROL-TECHNICIAN-CERTIFICATE,
-985418960,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Automotive-Service-Advisor-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|AUTOMOTIVE-SERVICE-ADVISOR-CERTIFICATE,
775334024,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Automotive-Service-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|AUTOMOTIVE-SERVICE-TECHNICIAN-CERTIFICATE,
-1779719812,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Automotive-Technology-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|AUTOMOTIVE-TECHNOLOGY-A-A-S,
-1760364573,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Brake-and-Chassis-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|BRAKE-AND-CHASSIS-TECHNICIAN-CERTIFICATE,
1141202535,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Drivetrain-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|DRIVETRAIN-TECHNICIAN-CERTIFICATE,
-288980986,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Automotive-Technology|Engine-Driveability-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|AUTOMOTIVE-TECHNOLOGY|ENGINE-DRIVEABILITY-TECHNICIAN-CERTIFICATE,
1613391606,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Business-Administration-Associate|Accounting-Assistant-Clerk-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|BUSINESS-ADMINISTRATION-ASSOCIATE|ACCOUNTING-ASSISTANT-CLERK-CERTIFICATE,ACCOUNTING
1236570924,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Business-Administration-Associate|Business-Administration-Associate-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|BUSINESS-ADMINISTRATION-ASSOCIATE|BUSINESS-ADMINISTRATION-ASSOCIATE-A-A-S,BUSINESS
1790636763,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Business-Administration-Associate|Business-Skills-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|BUSINESS-ADMINISTRATION-ASSOCIATE|BUSINESS-SKILLS-CERTIFICATE,BUSINESS
328668940,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-and-Local-Area-Network-Technician|Computer-and-Local-Area-Network-Technician-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN-A-A-S,
66060445,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-and-Local-Area-Network-Technician|Computer-Support-Associate-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|COMPUTER-SUPPORT-ASSOCIATE-CERTIFICATE,
-865370373,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-and-Local-Area-Network-Technician|Computer-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|COMPUTER-TECHNICIAN-CERTIFICATE,
229802791,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-and-Local-Area-Network-Technician|LAN-Technician-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|LAN-TECHNICIAN-CERTIFICATE,
-6864365,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-and-Local-Area-Network-Technician|Network-Administrator-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-AND-LOCAL-AREA-NETWORK-TECHNICIAN|NETWORK-ADMINISTRATOR-CERTIFICATE,
-1500417328,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-Graphics-Imagery|Computer-Graphics-Associate-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-GRAPHICS-IMAGERY|COMPUTER-GRAPHICS-ASSOCIATE-CERTIFICATE,
-333950195,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-Graphics-Imagery|Computer-Graphics-Designer-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-GRAPHICS-IMAGERY|COMPUTER-GRAPHICS-DESIGNER-CERTIFICATE,
-2038119656,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-Graphics-Imagery|Computer-Graphics-Imagery-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-GRAPHICS-IMAGERY|COMPUTER-GRAPHICS-IMAGERY-A-A-S,
-1634948604,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-Graphics-Imagery|Computer-Graphics-Master-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-GRAPHICS-IMAGERY|COMPUTER-GRAPHICS-MASTER-CERTIFICATE,
-1028512695,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Computer-Graphics-Imagery|Computer-Graphics-Professional-Certificate,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|COMPUTER-GRAPHICS-IMAGERY|COMPUTER-GRAPHICS-PROFESSIONAL-CERTIFICATE,
-758084050,Academic Programs Table - Moraine Valley Community College,http:||morainevalley.smartcatalogiq.com|en|2017-2018|Catalog|Career-Programs|Culinary-Arts|Baking-and-Pastry-A-A-S,morainevalley.smartcatalogiq.com,|EN|2017-2018|CATALOG|CAREER-PROGRAMS|CULINARY-ARTS|BAKING-AND-PASTRY-A-A-S,HOSPITALITY
